Title,IMDB id,Year,Rating,Genre,Top_cast
My Wife's Murder,tt0451824,2005,6.2,"Crime, Drama, Thriller","Anil KapoorRavi Patwardhan, Suchitra KrishnamoorthiSheela R. Patwardhan, Nandana SenReena Wadhwa"
Naam,tt0091598,1986,7.4,"Crime, Drama, Thriller","NutanJanki, Kumar GauravRavi Kapoor, Sanjay DuttVicky Kapoor"
Saugandh,tt0102846,1991,5.4,"Action, Drama, Romance","Rakhee GulzarGanga, Akshay KumarShiva, Shanti PriyaChand - Saurang's dauther"
Friendship - IMDb,tt30505698,2016,6.026003,Comedy,"Meredith GarretsonBianca, Kate Mara, Paul RuddBrian"
Mere Jeevan Saathi,tt0418880,2006,3.4,"Drama, Music, Romance","Akshay KumarVicky, Karisma KapoorNatasha, Ameesha PatelAnjali(as Amisha Patel)"
Saaya,tt0371922,2003,5.7,"Drama, Fantasy, Mystery","John AbrahamDr. Akash ""Akki"" Bhatnagar, Tara SharmaDr. Maya A. Bhatnagar, Mahima ChaudhryTanya"
Insaaf: The Final Justice,tt0251143,1997,3.8,"Action, Comedy, Drama","Akshay KumarInspector Vikram Singh, Shilpa Shetty KundraDivya(as Shilpa Shetty), Paresh RawalChiman Bhai"
Lakeer: Forbidden Lines,tt0426075,2004,4.7,"Action, Drama, Romance","Sunny DeolArjun Rana, Suniel ShettySanju(as Sunil Shetty), Sohail KhanKaran Rana"
100 Days My Prince,tt8199972,2018,7.8,"Action, Comedy, History","Do Kyung-sooLee Yool16 eps • 201816 episodes • 2018, Nam Ji-hyunHong Shim…16 eps • 201816 episodes • 2018, Jo Sung-haKim Cha Eon…16 eps • 201816 episodes • 2018"
Krishna Cottage,tt0408976,2004,5.2,"Horror, Mystery, Romance","Sohail KhanManav…, Isha KoppikarDisha, Anita Hassanandani ReddyShanti 'Shanu'(as Natassha)"
Naram Garam,tt0082796,1981,7.4,"Comedy, Drama","Amol PalekarRam Eshwar Prasad, Swaroop SampatKusum 'Kusi', Utpal DuttBhavani Shankar Bajpai"
Parvarish,tt0076527,1977,6.8,"Action, Crime, Drama","Shammi KapoorDSP Shamsher Singh, Amitabh BachchanAmit, Vinod KhannaKishan"
Aa Dekhen Zara,tt1372681,2009,5.2,"Action, Sci-Fi, Thriller","Neil Nitin MukeshRay Acharya, Mukesh AgrohariFrustrated Man, Bipasha BasuSimi Chatterjee"
Ittefaq,tt6692354,2017,7.2,"Crime, Mystery, Thriller","Sidharth MalhotraVikram Sethi, Sonakshi SinhaMaya Sinha, Akshaye KhannaDev Verma"
Bypass,tt2990816,2014,5.7,"Drama, Thriller","George MacKayTim, Ben DillowayGreg(as Benjamin Dilloway), Charlotte SpencerLilly"
Shortkut - The Con Is On,tt1229390,2009,3.5,"Comedy, Drama","Anil KapoorSelf, Sanjay DuttSelf, Akshaye KhannaShekhar Giriraj"
I Am Legend,tt0480249,2007,7.2,"Action, Drama, Horror","Will SmithRobert Neville, Alice BragaAnna, Charlie TahanEthan"
Genius,tt5673782,2017– ,8.2,"Biography, Drama, History","Samantha ColleyDora Maar…14 eps • 2017–201814 episodes • 2017–2018, Seth GabelMichele Besso…11 eps • 2017–201811 episodes • 2017–2018, Antonio BanderasPablo Picasso10 eps • 201810 episodes • 2018"
Masters of the Sky,tt2640044,2024,7.9,"Action, Drama, Thriller","Callum TurnerMaj. John 'Bucky' Egan9 eps • 20249 episodes • 2024, Anthony BoyleLt. Harry Crosby…9 eps • 20249 episodes • 2024, Elliot WarrenLt. James Douglass9 eps • 20249 episodes • 2024"
Monsoon Shootout,tt2198235,2013,6.6,"Action, Crime, Drama","Vijay VarmaAdi, Nawazuddin SiddiquiShiva, Neeraj KabiKhan"
Kasoor,tt0272688,2001,6,"Drama, Mystery, Thriller","Divya DuttaMs Payal, Lisa RaySimran Bhargav, Apurva AgnihotriAmit"
Sonali Cable,tt2871010,2014,5.3,"Comedy, Drama","Rhea ChakrabortySonali Dattaram Tandel, Ali FazalRaghu Pawar, Raghav JuyalSadaa"
Guddu Rangeela,tt4684028,2015,5.3,"Comedy, Drama","Arshad WarsiRangeela, Amit SadhGuddu, Ronit RoyBillu Pahalwan"
Rishtey,tt0341549,2002,4.9,"Action, Drama, Romance","Anil KapoorSuraj Singh, Karisma KapoorKomal Singh, Shilpa Shetty KundraVaijanti(as Shilpa Shetty)"
Right Yaaa Wrong,tt1191130,2010,6.6,"Action, Crime, Drama","Sunny DeolACP Ajay Sridhar, Irrfan KhanInspector Vinay Patnaik(as Irrfan), Isha KoppikarAnshita 'Anshu' A. Sridhar(as Eesha Koppikhar)"
Eela,tt8427036,2018,5.4,Drama,"KajolEela Raiturkar, Riddhi SenVivaan, Tota Roy ChowdhuryArun"
Kati Patang,tt0065936,1970,7.2,"Drama, Family, Musical","Rajesh KhannaKamal Sinha, Asha ParekhMadhavi 'Madhu'…, Prem ChopraKailash"
Premium Rush,tt1547234,2012,6.5,"Action, Crime, Thriller","Joseph Gordon-LevittWilee, Michael ShannonBobby Monday, Dania RamirezVanessa"
Mirch Masala,tt0089599,1986,7.7,"Drama, Thriller","Smita PatilSonbai, Naseeruddin ShahSubedar, Om PuriChowkidar Abu Miya"
Ankur,tt0071145,1974,7.8,Drama,"Shabana AzmiLaxmi, Sadhu MeherKishtayya, Anant NagSurya"
Shaadi No. 1,tt0449389,2005,3.5,Comedy,"Fardeen KhanRaj, Zayed KhanVeer, Sharman JoshiAryan"
Anwar,tt0953306,2007,6.5,"Drama, Romance, Thriller","Siddharth KoiralaAnwar, Nauheed CyrusiMehreen…, Manisha KoiralaAnita"
Elaan,tt0416712,2005,4.6,"Action, Thriller","Arjun RampalArjun Srivastav, Ameesha PatelPriya(as Amisha Patel), John AbrahamAbhimanyu"
Dangerous Ishhq,tt1971365,2012,4.1,"Fantasy, Mystery, Romance","Karisma KapoorSanjana…, Rajneesh DuggalRohan…, Divya DuttaNeetu…"
Season of the Witch,tt0479997,2011,5.4,"Action, Adventure, Fantasy","Nicolas CageBehmen, Ron PerlmanFelson, Claire FoyThe Girl"
Chori Chori Chupke Chupke,tt15374748,2021,9.5,Drama,"Sahar Afsha, Savannah GraceyDaughter in restaurant, Sammy Jonas HeaneySteve Foriegner"
Only for You,tt0810058,2006,3.9,"Comedy, Romance","Akshaye KhannaAman Mehra, Priyanka Chopra JonasAnu A. Khanna(as Priyanka Chopra), Ameesha PatelShirani A. Khanna(as Amisha Patel)"
Saagar,tt0152256,1985,6.9,"Drama, Romance","Rishi KapoorRavi, Kamal HaasanRaja, Dimple KapadiaMona D'Silva"
The Retirement Plan,tt14827638,2023,5.1,"Action, Comedy, Crime","Nicolas CageMatt, Ashley GreeneAshley(as Ashley Greene Khoury), Thalia CampbellSarah"
P Se Pyaar F Se Faraar,tt10816510,2019,7,"Crime, Drama, Romance","Bhavesh KumarSuraj Maali, Jimmy ShergillRajveer Singh(as Jimmy Sheirgill), Kumud MishraOmkar Singh"
Mercury Rising,tt0120749,1998,6.1,"Action, Crime, Drama","Bruce WillisArt Jeffries, Miko HughesSimon Lynch, Alec BaldwinNick Kudrow"
Mera Damad,tt0446158,1995,4.6,"Comedy, Drama","Utpal DuttSitanath Ardhnarayan Choudhry, Ashok KumarAjit Khanna, Farooq ShaikhJai Khanna"
Jagte Raho,tt0049378,1956,8.2,"Comedy, Drama","Pradeep KumarPradeep (Sati's boyfriend), Sumitra DeviSinging drunk's wife, Smriti BiswasSati"
Tahaan,tt1213928,2008,7.1,Drama,"Victor BanerjeeGrandfather, Purav BhandareTahan, Rahul BoseZafar"
Roop Ki Rani Choron Ka Raja,tt0107986,1993,4.8,"Action, Drama, Musical","Anil KapoorRamesh Verma…, SrideviSeema Soni…, Anupam KherJagmohan Lal Jugran…"
Veergati,tt0395802,1995,5.9,"Action, Drama","Salman KhanAjay, Atul AgnihotriSulokh, Sudesh BerryPolice Inspector Neelkanth Singh"
Tere Bin Laden: Dead or Alive,tt5313980,2016,4.4,Comedy,"Maniesh PaulSharma(as Manish Paul), Pradhuman SinghPaddi Singh…, Sikandar KherDavid DoSomething(as Sikander Kher)…"
Ram Aur Shyam,tt0062177,1967,7.2,"Comedy, Drama, Family","Dilip KumarRam…, Waheeda RehmanAnjana, Mumtaz AskariShanta(as Mumtaz)"
Patthar Ke Phool,tt0102645,1991,5.5,"Action, Drama, Romance","Salman KhanSuraj Verma, Raveena TandonKiran Khanna, Kiran KumarKarim Khan"
Jabariya Jodi,tt8785426,2019,4,"Action, Comedy, Drama","Sidharth MalhotraAbhay Singh, Parineeti ChopraBabli Yadav, Jaaved JaaferiHukun Dev Singh(as Javed Jaffrey)"
Calendar Girls,tt0337909,2003,6.9,"Comedy, Drama","Helen MirrenChris, Julie WaltersAnnie, Penelope WiltonRuth"
Kucch To Hai,tt0348662,2003,4.3,"Horror, Mystery, Romance","Tusshar KapoorKaran, Esha DeolTanya Oberoi, Anita Hassanandani ReddyNatasha(as Natassha)…"
My Shadow,tt0060689,1966,7.6,"Drama, Musical, Mystery","Sunil DuttThakur Rakesh Singh, Sadhana ShivdasaniGeeta(as Sadhana)…, Jagdish SethiJudge"
Vaada,tt0442855,2005,6,"Action, Crime, Drama","Arjun RampalRahul Verma, Zayed KhanKaran, Ameesha PatelPooja Sharma(as Amisha Patel)…"
Qurbani,tt0246879,1980,7.1,"Action, Crime, Drama","Feroz KhanRajesh Kumar…, Vinod KhannaAmar, Zeenat AmanSheela"
Quick Gun Murugun: Misadventures of an Indian Cowboy,tt1176911,2009,5.8,"Action, Comedy, Drama","Rajendra PrasadQuick Gun Murugan(as Rajendraprasad), RambhaMango Dolly, Anu MenonLocket Lover"
Prem Rog,tt0084532,1982,7.1,"Drama, Musical, Romance","Shammi KapoorBade Raja Thakur, Nanda KarnatakiVirendra's wife(as Nanda), Tanuja SamarthRaj Rani(as Tanuja)"
...Aur Pyaar Ho Gaya,tt0118525,1997,4.6,"Comedy, Drama, Musical","Bobby DeolBobby Oberoi, Aishwarya Rai BachchanAshi Kapoor(as Aishwarya Rai), Shammi KapoorGrandpa Kapoor"
Loins of Punjab Presents,tt1012757,2007,7.1,"Comedy, Music","Shabana AzmiRrita Kapoor, Ajay NaiduTurbanotorious B.D.G., Ayesha DharkerOpama Menon"
Nawabzaade,tt8060624,2018,4.2,"Comedy, Romance","Dharmesh YelandeSalim, Punit PathakAbhishek, Raghav JuyalKaran"
De Taali,tt1024839,2008,4.2,"Comedy, Drama, Romance","Aftab ShivdasaniAbhishek 'Abhi' Agggarwal, Riteish DeshmukhParesh 'Paglu' Gurudev(as Ritesh Deshmukh), Ayesha TakiaAmrita 'Amu'"
Kranti,tt15373868,2023,5.5,"Action, Drama","Darshan ThoogudeepKranti Rayanna, Rachita RamUsha, V. RavichandranBhargava Rayanna"
Woh Kaun Thi?,tt0232960,1964,7.5,"Drama, Mystery, Romance","Sadhana ShivdasaniSandhya(as Sadhana), Manoj KumarDr. Anand, Parveen ChoudharyDr. Lata Singh(as Parvin Chaudhari)"
Suryavanshi,tt0105500,1992,4.4,"Action, Fantasy, Horror","Salman KhanVicky…, Amrita SinghRajkumari Suryalekha, Sheeba AgarwalSonia(as Sheeba)"
Pyare Mohan,tt0461323,2006,3.4,"Action, Comedy, Drama","Fardeen KhanPyare, Vivek OberoiMohan(as Viveik Anand Oberoi), Esha DeolPreeti(as Esha)"
Parichay,tt0216067,1972,7.6,"Drama, Family, Musical","JeetendraRavi, Jaya BachchanRama(as Jaya Bhaduri), Pran SikandRai Saheb(as Pran)"
Cindy's Love Games,tt0078760,1979,4.3,"Comedy, Drama","Cindy LeadbetterBarbara…, Vassili KarisSergio…, Annamaria ClementiClara"
Arjun,tt0266260,1985,7.2,"Action, Crime, Drama","Sunny DeolArjun Malvankar, Dimple KapadiaGeeta Sahani, Raj KiranInsp. Ravi Rane"
Fun2shh... Dudes in the 10th Century,tt0391165,2003,4.6,"Adventure, Comedy, Family","Paresh RawalJohn D'Souza, Iqbal KhanVikram, Anuj SawhneyAjay"
Qissa: The Tale of a Lonely Ghost,tt2334779,2013,6.7,"Drama, Fantasy, Horror","Irrfan KhanUmber Singh(as Irrfan), Tisca ChopraMehar, Tillotama ShomeKanwar"
John Day,tt2699840,2013,5.6,"Action, Crime, Drama","Naseeruddin ShahJohn Day, Randeep HoodaGautam, Elena KazanTabassum Habibi"
Gippi,tt2814372,2013,5.6,"Comedy, Drama","Riya VijGippi, AcchuiCurrent Headboy, AnjaliAunty 1 at engagement"
Paap,tt0399942,2003,5.2,"Action, Crime, Drama","John AbrahamShiven, Udita GoswamiKaya, Mohan AgasheKaya's Father(as Dr. Mohan Agashe)"
Paltan,tt7162758,2018,5.2,"Action, Drama, History","Jackie ShroffMaj. Gen. Sagat Singh, Arjun RampalLt. Col. Rai Singh Yadav, Sonu SoodMaj. Bishen Singh"
Biwi Ho to Aisi,tt0168516,1988,5.6,"Comedy, Drama","RekhaShalu Suraj Bhandari, Farooq ShaikhSuraj Bhandari, Bindu DesaiKamala Kailash Bhandari"
Naina,tt0443594,2005,4.2,"Drama, Horror, Mystery","Urmila MatondkarNaina Shah, Anuj SawhneyDr. Samir Patel, Malavika NairKhemi(as Shweta Konnur)"
Gardish,tt0106986,1993,7.6,"Action, Crime, Drama","Jackie ShroffShiva P. Sathe, Amrish PuriPurshotam Kashinath Sathe, Dimple KapadiaShanti"
Khatta Meetha,tt1455811,2010,5.9,"Comedy, Crime, Drama","Akshay KumarSachin R. Tichkule, Trisha KrishnanGehna Ganpule, Kulbhushan KharbandaRamakant Tichkule"
Afsana Pyar Ka,tt0327403,1991,5.3,"Drama, Romance","Aamir KhanRaj, Neelam KothariNikita(as Neelam), Deepak TijoriDepak(as Depak Tijori)"
Pyaar Tune Kya Kiya...,tt0281102,2001,5.7,"Drama, Romance, Thriller","Fardeen KhanJai, Ravi BaswaniVispy - Jai's boss, Kannu GillJaiswal's maidservant"
Bioscopewala,tt8223250,2017,7.5,Drama,"Danny DenzongpaRehmat Khan, Geetanjali ThapaMinnie Basu, Adil HussainRobi Basu"
Gopi Kishan,tt0109922,1994,5.8,"Action, Comedy, Drama","Suniel ShettyGopinath 'Gopi'(as Sunil Shetty)…, Karisma KapoorBarkha, Shilpa ShirodkarChanda (Kishan's wife)"
Gayab,tt0414040,2004,4.3,"Comedy, Drama, Fantasy","Tusshar KapoorVishnu Prasad Singh, Antara MaliMohini, Raghubir YadavBalwant Prasad Singh(as Raghuvir Yadav)"
Terror Everywhere,tt0172089,1995,4.5,"Action, Crime, Drama","RajinikanthMunna(as Rajnikanth), Aamir KhanRohan, Juhi ChawlaNeha"
Footpath,tt0374660,2003,5.4,"Action, Crime, Drama","Aftab ShivdasaniArjun Singh, Bipasha BasuSanjana Srivastav, Rahul DevShekhar Srivastav, the gang lord"
Kunwara,tt0253194,2000,5.2,"Comedy, Drama, Romance","GovindaRajoo, Urmila MatondkarUrmilla Singh, NagmaSharmila Singh"
Saawan... The Love Season,tt0470521,2006,2.7,"Drama, Fantasy, Romance","Salman KhanBhagwan's Messenger, Saloni AswaniKajal F. Kapoor aka Kajal F. Cappar, Kapil JhaveriRaj"
Big Brother,tt0251497,2000– ,5.6,Reality-TV,"Julie Chen MoonvesSelf - Host440 eps • 2000–2023440 episodes • 2000–2023, Clayton HalseyAnnouncer, Phil ProctorAnnouncer…"
Haré Rama Haré Krishna,tt0067183,1971,7.1,"Drama, Musical","Zeenat AmanJasbir Jaiswal…, Dev AnandPrashant Jaiswal, Mumtaz AskariShanti(as Mumtaz)"
Courage the Cowardly Dog,tt0220880,1999–2002,8.3,"Animation, Adventure, Comedy","Marty GrabsteinCourage52 eps • 1999–200252 episodes • 1999–2002, Thea WhiteMuriel52 eps • 1999–200252 episodes • 1999–2002, Peter FernandezRobot Randy…52 eps • 1999–200252 episodes • 1999–2002"
Kuch Kuch Locha Hai,tt4272420,2015,2.6,"Comedy, Drama","Ram KapoorPraveen Patel, Sunny LeoneShanaya, Evelyn SharmaNaina"
Arjun Pandit,tt0278315,1999,5.4,"Action, Crime, Drama","Sunny DeolArjun Dixit…, Juhi ChawlaNisha Chopra, Saurabh ShuklaJohnny"
Yeh Teraa Ghar Yeh Meraa Ghar,tt0298606,2001,5.9,"Comedy, Drama","Suniel ShettyDaya Shanker Pandey(as Sunil Shetty), Mahima ChaudhrySaraswati(as Mahima Choudhary), Paresh RawalInsp. O.P. Yadav"
Sandwich,tt27724343,2023,4.8,"Drama, Romance, Thriller","Katrina DoveyRia, Andrea GarciaCandice, Nico LoccoAndrew"
Local Hero,tt0085859,1983,7.3,"Comedy, Drama","Burt LancasterFelix Happer, Peter RiegertMac, Fulton MackayBen Knox"
Akhiyon Se Goli Maare,tt0331421,2002,5.2,"Comedy, Romance","GovindaRaj Oberoi, Raveena TandonKiran Bhangare, Kader KhanAkhendra ""Topichand"" Bhangare(as Kadar Khan)"
Police Force: An Inside Story,tt0416120,2004,4.2,"Action, Crime, Drama","Akshay KumarVijay Singh, Raveena TandonRoma, Amrish PuriMr. Pandey"
Bandini,tt2943834,2009–2011,5.9,Drama,"Ronit RoyDharamraj Shakti Singh Mahiyavanshi (2009-2011)520 eps • 2009–2011520 episodes • 2009–2011, Aasiya KaziSantu Dharamraj Mahiyavanshi (2009-2011)520 eps • 2009–2011520 episodes • 2009–2011, Kunal ThakkurArjan dharamraj Mahiyavanshi240 eps • 2009240 episodes • 2009"
Jhooth Bole Kauwa Kaate,tt0262527,1998,5.6,"Comedy, Romance","Anil KapoorShanker Sharma…, Juhi ChawlaUrmila Abhyankar, Amrish PuriMr. Abhyankar"
Bajatey Raho,tt2848824,2013,5.3,"Comedy, Drama, Thriller","Tusshar KapoorSukhi, Vinay PathakMintoo Hasan, Ranvir ShoreyBallu"
Ishkq in Paris,tt1986040,2013,3.8,"Comedy, Romance","Preity G ZintaIshkq Marie Elise(as Preity Zinta), Isabelle AdjaniMarie Elise, Gaurav ChananaAkash(as Rhehan Malliek)"
Shaadi Se Pehle,tt0489560,2006,4.3,"Comedy, Musical, Romance","Akshaye KhannaAshish Khanna, Ayesha TakiaRani Bhalla, Mallika SherawatSania"
One by Two,tt2951576,2014,3.9,"Comedy, Drama, Romance","Abhay DeolAmit Sharma, Preeti DesaiSamara Patel, Lillete DubeyKalpana Patel"
Purani Jeans,tt3681414,2014,6.2,"Drama, Romance","Tanuj VirwaniSidharth Ray 'Sid', Izabelle LeiteNayantara Sapru(as Izabelle Liete), Aditya SealSamuel Joseph Lawrence 'Sam'"
The Zoya Factor,tt8304386,2019,4.3,"Comedy, Drama, Romance","Sonam KapoorZoya Singh Solanki, Dulquer SalmaanNikhil Khoda, Sanjay KapoorVijayendra Singh Solanki"
Nagina,tt0091601,1986,6.4,"Fantasy, Romance","SrideviRajni, Rishi KapoorRajiv, Amrish PuriBhairon Nath"
Xcuse Me,tt0383719,2003,5.7,Comedy,"Sharman JoshiBantu, Sahil KhanChantu, Anil Chaudhary"
Gaja Gamini,tt0221982,2000,4.5,"Drama, Fantasy","Madhuri DixitGaja Gamini…, Shabana AzmiPremchand's Nirmala, Naseeruddin ShahLeonardo da Vinci"
Aakrosh,tt1708453,2010,7,"Action, Crime, Drama","Ajay DevgnPratap Kumar, Akshaye KhannaSiddhant Chaturvedi, Bipasha BasuGeeta"
Waisa Bhi Hota Hai Part II,tt0387678,2003,7.4,"Comedy, Crime, Drama","Arshad WarsiPuneet Sayal, Prashant NarayananVishnu, Sandhya MridulInspector Agni Sinha"
Bol Radha Bol,tt0172188,1992,6.1,"Action, Comedy, Crime","Rishi KapoorKishan Malhotra…, Juhi ChawlaRadha…, Kader KhanJugnu"
Maine Gandhi Ko Nahin Mara,tt0454504,2005,7.3,Drama,"Anupam KherUttam Chaudhury, Urmila MatondkarTrisha Chaudhury, Parvin DabasSiddharth"
Khoobsurat,tt3554418,2014,6.4,"Comedy, Romance","Sonam KapoorMili Chakravarty, Fawad KhanYuvraj Vikram Singh Rathore, Ratna Pathak ShahNirmala Devi Rathore (Vikram's Mother)(as Ratna Pathak)"
Teesri Kasam,tt0061072,1966,7.9,"Comedy, Drama, Romance","Raj KapoorHiraman…, Waheeda RehmanHira Bai, DulariHiraman's Bhabhi"
Thanks Maa,tt1437367,2009,8,"Crime, Drama","Master ShamsMuncipalty Ghatkopar(as Shams), Master SalmanSoda(as Salman), Master JafferDhed-Shanna(as Jafar)"
Ishq,tt14449464,2021,5.4,"Drama, Romance","Teja Sajja, Priya Prakash VarrierAnu, Ravindra VijayMadhav"
Silsiilay,tt0438981,2005,4.3,Drama,"TabuRehana, Bhoomika ChawlaZia Rao, Riya SenAnushka"
Omerta,tt6978268,2017,7.1,"Action, Biography, Crime","Rajkummar RaoOmar Sheikh, Rajesh TailangGeneral Mahmood, Satwant KaurQaisra Sheikh- Omar's mother"
Nadiya Ke Paar,tt0256951,1982,8.1,"Drama, Romance","Sachin PilgaonkarChandan(as Sachin), Sadhana SinghGunja, Inder Thakur"
Aatish,tt0267246,1994,5.9,"Action, Crime, Drama","Sanjay DuttBaba, Aditya PancholiNawab, Raveena TandonNisha"
FryDay,tt7526836,2018,5.3,"Comedy, Drama","GovindaGagan, Digangana SuryavanshiBindu, Varun SharmaRajiv Chabbra"
Devi,tt0053765,1960,7.7,Drama,"Sharmila TagoreDoyamoyee, Soumitra ChatterjeeUmaprasad(as Soumitra Chattopadhyay), Chhabi BiswasKalikinkar Roy"
Border,tt5501104,2018,7,"Crime, Drama, Fantasy","Eva MelanderTina, Eero MilonoffVore, Jörgen ThorssonRoland"
Jackpot - IMDb,tt4209550,R,6.026003,"Action, Comedy, Crime","Jennifer Garner, Bryan Cranston, Mila Kunis"
Jeena Sirf Merre Liye,tt0337652,2002,4,"Comedy, Romance","Kareena KapoorPooja (Pinky), Tusshar KapoorKaran Malhotra, Mallika SherawatSeema"
Albela,tt0118578,2001,3.7,"Comedy, Drama, Romance","GovindaTony, Aishwarya Rai BachchanSonia(as Aishwarya Rai), Jackie ShroffPrem"
Saudagar,tt0070637,1973,7.4,"Drama, Family","Amitabh BachchanMoti, NutanMahjubhi, Trilok Kapoor"
Lekar Hum Deewana Dil,tt3716142,2014,4.7,"Comedy, Romance","Armaan JainDinesh Nigam'Dino', Deeksha SethKarishma Shetty, Varun BadolaChacha"
Boot Polish,tt0046799,1954,7.9,"Comedy, Drama, Family","Kumari NaazBelu(as Baby Naaz), Ratan KumarBhola(as Rattan Kumar), David AbrahamJohn(as David)"
Yakeen,tt0453978,2005,5.7,"Drama, Thriller","Arjun RampalNikhil Oberoi, Priyanka Chopra JonasSimar N. Oberoi(as Priyanka Chopra), Kim SharmaTanya S. Thakur"
Main Azaad Hoon,tt0097812,1989,7.3,Drama,"Amitabh BachchanAzaad, Shabana AzmiSubhashini Saigal, B.M. ShahManiklal Trivedi"
Johny Mera Naam,tt0154685,1970,7.4,"Action, Drama, Romance","Dev AnandJohny…, Hema MaliniRekha, Pran SikandMoti(as Pran)…"
Pitaah,tt0305455,2002,6.4,"Action, Drama","Sanjay DuttRudra, Nandita DasParo, Sachin KhedekarShiva"
Road to Sangam,tt1471247,2009,7.3,"Drama, Thriller","Paresh RawalHasmat Ullah, Om PuriMohammad Ali Kasuri, Pawan MalhotraMaulana Abdul Qureshi"
Roar: Tigers of the Sundarbans,tt3796006,2014,5.6,"Action, Adventure, Sci-Fi","Aadil ChahalKashmiri, Ahran ChaudharySufi(as Aaran Chaudhary), Pranay DixitMadhu"
War Machine,tt4758646,2017,6,"Comedy, Drama, War","Brad PittGlen McMahon, Daniel BettsSimon Ball, John MagaroCory Staggart"
Elaan,tt0416712,2005,4.6,"Action, Thriller","Arjun RampalArjun Srivastav, Ameesha PatelPriya(as Amisha Patel), John AbrahamAbhimanyu"
Saheb Biwi Aur Gangster 3,tt7695014,2018,4.4,"Action, Crime, Drama","Sanjay DuttUday Pratap Singh, Jimmy ShergillAditya Pratap Singh, Mahie GillMadhvi Devi"
Roti Kapada Aur Makaan,tt0072100,1974,6.8,"Action, Drama, Musical","Manoj KumarBharat, Shashi KapoorMohan Babu, Zeenat AmanSheetal"
Toonpur Ka Superrhero,tt1189006,2010,4.3,"Animation, Action, Adventure","Ajay DevgnAditya, KajolPriya, Ameya PandyaKabeer"
Meri Biwi Ka Jawab Nahin,tt0187279,2004,3.5,"Action, Comedy, Romance","Akshay KumarInspector Ajay, SrideviDurga, Gulshan GroverBallu"
Acid Factory,tt1201557,2009,5.1,"Action, Crime, Mystery","Fardeen KhanRomeo, Dia MirzaMax, Manoj BajpayeeJ.D.…"
Tumsa Nahin Dekha,tt0430702,2004,4.7,"Musical, Romance","Emraan HashmiDaksh Mital, Dia MirzaJiya(as Diya Mirza), Anupam KherJohn Uncle"
Suraj Ka Satvan Ghoda,tt0108256,1992,7.9,"Drama, Romance","Rajit KapoorManek Mullah(as Rajit Kapur), Raghubir YadavShyam(as Raghuvir Yadav), Siraj AhmedOmkar"
Dil Kabaddi,tt1218345,2008,5.7,"Comedy, Drama","Irrfan KhanSamit, Rahul BoseRishi Sharma, Rahul KhannaVeer"
Sardar Udham,tt10280296,2021,8.4,"Biography, Crime, Drama","Vicky KaushalUdham Singh, Shaun ScottMichael O'Dwyer, Stephen HoganDetective Inspector Swain"
Dhoondte Reh Jaaoge!,tt0317355,1998,4.9,"Comedy, Drama, Family","Amar UpadhyayAjay…, Antara MaliRenu, Tinnu AnandSwami Param Dhoom Dhaam"
Hum Tum Aur Ghost,tt1465493,2010,4.8,"Comedy, Drama, Fantasy","Arshad WarsiArmaan Suri, Dia MirzaGehna Sinha, Boman IraniVirendra Kapoor"
Junooniyat,tt3840534,2016,4.1,"Drama, Romance","Pulkit SamratCaptain Jahan Bakshi, Yami GautamSuhani, Gulshan DevaiahYash"
Anari,tt0106270,1993,5.3,"Action, Comedy, Drama","Rakhee GulzarSavitri (Rama's Mother)(as Raakhee), Venkatesh DaggubatiRama(as Venkatesh), Karisma KapoorRajnandini"
Yeh Raaste Hain Pyaar Ke,tt0292740,2001,4,"Action, Drama, Romance","Ajay DevgnVicky…, Madhuri DixitNeha, Preity G ZintaSakshi(as Preity Zinta)"
Janbaaz,tt0091284,1986,6.2,"Action, Drama","Feroz KhanInspector Rajesh Singh, Anil KapoorAmar Singh, Dimple KapadiaReshma Rai"
Jawani Zindabad,tt0337650,1990,5.1,"Drama, Romance","Aamir KhanShashi Sharma, Farha NaazSugandha Srivastav(as Farha), Jaaved JaaferiRavi Verma(as Javed Jaffery)"
Ajji,tt6471054,2017,6.9,"Crime, Drama","Sushama DeshpandeAjji, Smita TambeVibha, Sharvani SuryavanshiManda"
Dharam Veer,tt8765712,2008,7.7,Adventure,"Vikrant MasseyDharam156 eps • 2008156 episodes • 2008, Rajat TokasVeer156 eps • 2008156 episodes • 2008, Mugdha ChaphekarShera156 eps • 2008156 episodes • 2008"
